,GPCP_g,GPCP_g_l,gdp_g,gdp_g_l,y_0,polity2l,ethfrac,relfrac,Oil,lpopl1,lmtnest,ccode,year,any_prio,war_prio
598,-0.015809264,0.45128393,0.07711756,-0.051558733,0.85,0.0,0.7350703,0.445,0.0,9.995656,2.014903,625.0,1986-01-01,1.0,1.0
599,0.04537916,-0.015809264,-0.04107984,0.07711756,0.85,7.0,0.7350703,0.445,0.0,10.022426,2.014903,625.0,1987-01-01,1.0,1.0
600,0.20759745,0.04537916,-0.06609543,-0.04107984,0.85,7.0,0.7350703,0.445,0.0,10.049318,2.014903,625.0,1988-01-01,1.0,1.0
601,-0.064367756,0.20759745,0.05897774,-0.06609543,0.85,7.0,0.7350703,0.445,0.0,10.076347,2.014903,625.0,1989-01-01,1.0,1.0
602,-0.25089607,-0.064367756,-0.06311881,0.05897774,0.85,-7.0,0.7350703,0.445,0.0,10.10369,2.014903,625.0,1990-01-01,1.0,1.0
603,0.12912548,-0.25089607,-0.02774112,-0.06311881,0.85,-7.0,0.7350703,0.445,0.0,10.13134,2.014903,625.0,1991-01-01,1.0,1.0
604,0.06564695,0.12912548,0.027961139,-0.02774112,0.85,-7.0,0.7350703,0.445,0.0,10.159524,2.014903,625.0,1992-01-01,1.0,1.0
605,0.05041188,0.06564695,0.021610895,0.027961139,0.85,-7.0,0.7350703,0.445,0.0,10.19092,2.014903,625.0,1993-01-01,1.0,0.0
606,0.036203146,0.05041188,0.020418022,0.021610895,0.85,-7.0,0.7350703,0.445,0.0,10.150042,2.014903,625.0,1994-01-01,1.0,0.0
607,0.018468918,0.036203146,0.22708835,0.020418022,0.85,-7.0,0.7350703,0.445,0.0,10.169858,2.014903,625.0,1995-01-01,1.0,1.0
608,0.2045329,0.018468918,0.01936369,0.22708835,0.85,-7.0,0.7350703,0.445,0.0,10.189305,2.014903,625.0,1996-01-01,1.0,1.0
609,-0.24351637,0.2045329,0.044563863,0.01936369,0.85,-7.0,0.7350703,0.445,0.0,10.209526,2.014903,625.0,1997-01-01,1.0,1.0
610,-0.09704479,-0.24351637,0.02737894,0.044563863,0.85,-7.0,0.7350703,0.445,0.0,10.230517,2.014903,625.0,1998-01-01,1.0,1.0
611,0.21568614,0.085032225,0.135754,-0.04468754,3.2,-10.0,0.38675165,0.48000002,0.0,6.336826,2.7850113,572.0,1981-01-01,0.0,0.0
612,-0.39955077,0.21568614,-0.18058752,0.135754,3.2,-10.0,0.38675165,0.48000002,0.0,6.3664703,2.7850113,572.0,1982-01-01,0.0,0.0
613,0.34376726,-0.39955077,-0.16766256,-0.18058752,3.2,-10.0,0.38675165,0.48000002,0.0,6.3969297,2.7850113,572.0,1983-01-01,0.0,0.0
614,0.37923113,0.34376726,0.07812498,-0.16766256,3.2,-10.0,0.38675165,0.48000002,0.0,6.424869,2.7850113,572.0,1984-01-01,0.0,0.0
615,-0.3091634,0.37923113,-0.13905211,0.07812498,3.2,-10.0,0.38675165,0.48000002,0.0,6.4567695,2.7850113,572.0,1985-01-01,0.0,0.0
616,-0.2241109,-0.3091634,0.017288493,-0.13905211,3.2,-10.0,0.38675165,0.48000002,0.0,6.4907236,2.7850113,572.0,1986-01-01,0.0,0.0
617,0.27904257,-0.2241109,0.05366721,0.017288493,3.2,-10.0,0.38675165,0.48000002,0.0,6.526495,2.7850113,572.0,1987-01-01,0.0,0.0
618,-0.0126995165,0.27904257,0.025042452,0.05366721,3.2,-10.0,0.38675165,0.48000002,0.0,6.5638556,2.7850113,572.0,1988-01-01,0.0,0.0
619,0.0040017203,-0.0126995165,0.05590062,0.025042452,3.2,-10.0,0.38675165,0.48000002,0.0,6.6025877,2.7850113,572.0,1989-01-01,0.0,0.0
620,-0.20816629,0.0040017203,0.055617537,0.05590062,3.2,-10.0,0.38675165,0.48000002,0.0,6.641182,2.7850113,572.0,1990-01-01,0.0,0.0
621,-0.021160053,-0.20816629,-0.0070836535,0.055617537,3.2,-10.0,0.38675165,0.48000002,0.0,6.64379,2.7850113,572.0,1991-01-01,0.0,0.0
622,-0.3187209,-0.021160053,-0.0184171,-0.0070836535,3.2,-10.0,0.38675165,0.48000002,0.0,6.705639,2.7850113,572.0,1992-01-01,0.0,0.0
623,0.72159106,-0.3187209,0.00080266374,-0.0184171,3.2,-10.0,0.38675165,0.48000002,0.0,6.7093043,2.7850113,572.0,1993-01-01,0.0,0.0
624,-0.21458474,0.72159106,0.0028489477,0.00080266374,3.2,-9.0,0.38675165,0.48000002,0.0,6.74007,2.7850113,572.0,1994-01-01,0.0,0.0
625,0.33922926,-0.21458474,-0.004374931,0.0028489477,3.2,-9.0,0.38675165,0.48000002,0.0,6.771248,2.7850113,572.0,1995-01-01,0.0,0.0
626,0.16215909,0.33922926,0.007019021,-0.004374931,3.2,-9.0,0.38675165,0.48000002,0.0,6.802395,2.7850113,572.0,1996-01-01,0.0,0.0
627,-0.0680587,0.16215909,0.0041204225,0.007019021,3.2,-9.0,0.38675165,0.48000002,0.0,6.8335705,2.7850113,572.0,1997-01-01,0.0,0.0
628,-0.18914749,-0.0680587,-0.011724436,0.0041204225,3.2,-9.0,0.38675165,0.48000002,0.0,6.8651714,2.7850113,572.0,1998-01-01,0.0,0.0
629,0.096761204,-0.18914749,-0.009051349,-0.011724436,3.2,-9.0,0.38675165,0.48000002,0.0,6.896057,2.7850113,572.0,1999-01-01,0.0,0.0
630,-0.13849224,-0.15025106,-0.03958332,-0.102803804,0.535,-7.0,0.92503476,0.635,0.0,9.803556,3.122365,510.0,1981-01-01,0.0,0.0
631,0.36741692,-0.13849224,0.010845977,-0.03958332,0.535,-7.0,0.92503476,0.635,0.0,9.835851,3.122365,510.0,1982-01-01,0.0,0.0
632,-0.19096948,0.36741692,-0.094420604,0.010845977,0.535,-7.0,0.92503476,0.635,0.0,9.867757,3.122365,510.0,1983-01-01,0.0,0.0
633,0.10973787,-0.19096948,0.09715642,-0.094420604,0.535,-7.0,0.92503476,0.635,0.0,9.899077,3.122365,510.0,1984-01-01,0.0,0.0
634,0.017529974,0.10973787,0.021598252,0.09715642,0.535,-7.0,0.92503476,0.635,0.0,9.929789,3.122365,510.0,1985-01-01,0.0,0.0
635,-0.08315493,0.017529974,0.14164911,0.021598252,0.535,-7.0,0.92503476,0.635,0.0,9.959915,3.122365,510.0,1986-01-01,0.0,0.0
636,-0.110221975,-0.08315493,-0.0037037663,0.14164911,0.535,-7.0,0.92503476,0.635,0.0,9.987415,3.122365,510.0,1987-01-01,0.0,0.0
637,0.09258819,-0.110221975,-0.0074349595,-0.0037037663,0.535,-7.0,0.92503476,0.635,0.0,10.015476,3.122365,510.0,1988-01-01,0.0,0.0
638,0.1805052,0.09258819,0.005757541,-0.0074349595,0.535,-7.0,0.92503476,0.635,0.0,10.044119,3.122365,510.0,1989-01-01,0.0,0.0
639,-0.18858492,0.1805052,0.037887022,0.005757541,0.535,-7.0,0.92503476,0.635,0.0,10.11868,3.122365,510.0,1990-01-01,0.0,0.0
640,-0.042666283,-0.18858492,-0.0100403335,0.037887022,0.535,-7.0,0.92503476,0.635,0.0,10.151714,3.122365,510.0,1991-01-01,0.0,0.0
641,-0.052686002,-0.042666283,-0.02408309,-0.0100403335,0.535,-7.0,0.92503476,0.635,0.0,10.199882,3.122365,510.0,1992-01-01,0.0,0.0
642,-0.14807355,-0.052686002,-0.018859442,-0.02408309,0.535,-6.0,0.92503476,0.635,0.0,10.23387,3.122365,510.0,1993-01-01,0.0,0.0
643,0.05243293,-0.14807355,-0.014560015,-0.018859442,0.535,-6.0,0.92503476,0.635,0.0,10.237943,3.122365,510.0,1994-01-01,0.0,0.0
644,0.10584379,0.05243293,0.00650814,-0.014560015,0.535,-6.0,0.92503476,0.635,0.0,10.267887,3.122365,510.0,1995-01-01,0.0,0.0
645,-0.11289038,0.10584379,0.017325692,0.00650814,0.535,-1.0,0.92503476,0.635,0.0,10.297083,3.122365,510.0,1996-01-01,0.0,0.0
646,0.21995479,-0.11289038,0.007902993,0.017325692,0.535,-1.0,0.92503476,0.635,0.0,10.325083,3.122365,510.0,1997-01-01,0.0,0.0
647,-0.19603007,0.21995479,0.014457462,0.007902993,0.535,-1.0,0.92503476,0.635,0.0,10.351888,3.122365,510.0,1998-01-01,0.0,0.0
648,0.12279303,-0.19603007,0.02154664,0.014457462,0.535,-1.0,0.92503476,0.635,0.0,10.377499,3.122365,510.0,1999-01-01,0.0,0.0
649,-0.07091633,-0.10913633,-0.06566344,0.076583184,0.679,-7.0,0.71069026,0.45999998,0.0,7.8690195,0.0,461.0,1981-01-01,0.0,0.0
650,-0.1299104,-0.07091633,-0.042459797,-0.06566344,0.679,-7.0,0.71069026,0.45999998,0.0,7.89804,0.0,461.0,1982-01-01,0.0,0.0
651,-0.0796306,-0.1299104,-0.099388376,-0.042459797,0.679,-7.0,0.71069026,0.45999998,0.0,7.9276853,0.0,461.0,1983-01-01,0.0,0.0
652,0.34054765,-0.0796306,0.049235966,-0.099388376,0.679,-7.0,0.71069026,0.45999998,0.0,7.957877,0.0,461.0,1984-01-01,0.0,0.0
653,0.028519528,0.34054765,0.030744424,0.049235966,0.679,-7.0,0.71069026,0.45999998,0.0,7.9882035,0.0,461.0,1985-01-01,0.0,0.0
654,-0.13564044,0.028519528,0.03139714,0.030744424,0.679,-7.0,0.71069026,0.45999998,0.0,8.018954,0.0,461.0,1986-01-01,1.0,0.0
655,0.115951456,-0.13564044,-0.036529664,0.03139714,0.679,-7.0,0.71069026,0.45999998,0.0,8.053251,0.0,461.0,1987-01-01,0.0,0.0
656,0.07542653,0.115951456,0.006319128,-0.036529664,0.679,-7.0,0.71069026,0.45999998,0.0,8.088562,0.0,461.0,1988-01-01,0.0,0.0
657,-0.0037159217,0.07542653,0.0,0.006319128,0.679,-7.0,0.71069026,0.45999998,0.0,8.124743,0.0,461.0,1989-01-01,0.0,0.0
658,-0.1551777,-0.0037159217,0.006279354,0.0,0.679,-7.0,0.71069026,0.45999998,0.0,8.16166,0.0,461.0,1990-01-01,0.0,0.0
659,0.2973097,-0.1551777,-0.046801828,0.006279354,0.679,-7.0,0.71069026,0.45999998,0.0,8.199189,0.0,461.0,1991-01-01,1.0,0.0
660,-0.3141484,0.2973097,-0.13256961,-0.046801828,0.679,-5.0,0.71069026,0.45999998,0.0,8.235625,0.0,461.0,1992-01-01,0.0,0.0
661,0.15577751,-0.3141484,-0.17728509,-0.13256961,0.679,-3.0,0.71069026,0.45999998,0.0,8.268732,0.0,461.0,1993-01-01,0.0,0.0
662,-0.014413556,0.15577751,0.11534237,-0.17728509,0.679,-2.0,0.71069026,0.45999998,0.0,8.26101,0.0,461.0,1994-01-01,0.0,0.0
663,0.13319217,-0.014413556,0.047593694,0.11534237,0.679,-2.0,0.71069026,0.45999998,0.0,8.291547,0.0,461.0,1995-01-01,0.0,0.0
664,-0.099976934,0.13319217,0.065621555,0.047593694,0.679,-2.0,0.71069026,0.45999998,0.0,8.321178,0.0,461.0,1996-01-01,0.0,0.0
665,0.045556556,-0.099976934,0.0153035475,0.065621555,0.679,-2.0,0.71069026,0.45999998,0.0,8.349957,0.0,461.0,1997-01-01,0.0,0.0
666,-0.18150194,0.045556556,-0.04663565,0.0153035475,0.679,-2.0,0.71069026,0.45999998,0.0,8.376723,0.0,461.0,1998-01-01,0.0,0.0
667,0.26920286,-0.18150194,-0.0027497762,-0.04663565,0.679,-2.0,0.71069026,0.45999998,0.0,8.402056,0.0,461.0,1999-01-01,0.0,0.0
668,0.12278416,-0.076336466,0.67041206,-0.066433646,0.572,3.0,0.8994653,0.7242,0.0,9.457747,2.3418057,500.0,1981-01-01,1.0,1.0
669,0.24964087,0.12278416,0.09641252,0.67041206,0.572,3.0,0.8994653,0.7242,0.0,9.478764,2.3418057,500.0,1982-01-01,1.0,1.0
670,-0.24608657,0.24964087,0.119631946,0.09641252,0.572,3.0,0.8994653,0.7242,0.0,9.498523,2.3418057,500.0,1983-01-01,1.0,1.0
671,-0.1435355,-0.24608657,-0.47397265,0.119631946,0.572,3.0,0.8994653,0.7242,0.0,9.51753,2.3418057,500.0,1984-01-01,1.0,1.0
672,0.38113114,-0.1435355,-0.06249992,-0.47397265,0.572,3.0,0.8994653,0.7242,0.0,9.536546,2.3418057,500.0,1985-01-01,1.0,1.0
673,-0.123392835,0.38113114,-0.06481486,-0.06249992,0.572,0.0,0.8994653,0.7242,0.0,9.556338,2.3418057,500.0,1986-01-01,1.0,1.0
674,0.012560729,-0.123392835,0.007920808,-0.06481486,0.572,-7.0,0.8994653,0.7242,0.0,9.579142,2.3418057,500.0,1987-01-01,1.0,1.0
675,0.29947272,0.012560729,0.03536347,0.007920808,0.572,-7.0,0.8994653,0.7242,0.0,9.605014,2.3418057,500.0,1988-01-01,1.0,1.0
676,-0.16307446,0.29947272,0.039848138,0.03536347,0.572,-7.0,0.8994653,0.7242,0.0,9.633907,2.3418057,500.0,1989-01-01,1.0,1.0
677,0.033911508,-0.16307446,0.010948982,0.039848138,0.572,-7.0,0.8994653,0.7242,0.0,9.665801,2.3418057,500.0,1990-01-01,1.0,0.0
678,-0.012825741,0.033911508,0.016245494,0.010948982,0.572,-7.0,0.8994653,0.7242,0.0,9.700759,2.3418057,500.0,1991-01-01,1.0,1.0
679,-0.107432425,-0.012825741,-0.02841924,0.016245494,0.572,-7.0,0.8994653,0.7242,0.0,9.73501,2.3418057,500.0,1992-01-01,0.0,0.0
680,-0.1111896,-0.107432425,0.049097013,-0.02841924,0.572,-7.0,0.8994653,0.7242,0.0,9.767611,2.3418057,500.0,1993-01-01,0.0,0.0
681,0.08850313,-0.1111896,0.031215182,0.049097013,0.572,-4.0,0.8994653,0.7242,0.0,9.799804,2.3418057,500.0,1994-01-01,1.0,0.0
682,-0.032241825,0.08850313,0.081998974,0.031215182,0.572,-4.0,0.8994653,0.7242,0.0,9.830884,2.3418057,500.0,1995-01-01,1.0,0.0
683,0.112015925,-0.032241825,0.05831027,0.081998974,0.572,-4.0,0.8994653,0.7242,0.0,9.860997,2.3418057,500.0,1996-01-01,1.0,0.0
684,-0.010439435,0.112015925,0.018311286,0.05831027,0.572,-4.0,0.8994653,0.7242,0.0,9.890445,2.3418057,500.0,1997-01-01,1.0,0.0
685,-0.20925257,-0.010439435,0.027317585,0.018311286,0.572,-4.0,0.8994653,0.7242,0.0,9.919225,2.3418057,500.0,1998-01-01,1.0,1.0
686,0.21098661,-0.20925257,0.04467524,0.027317585,0.572,-4.0,0.8994653,0.7242,0.0,9.947339,2.3418057,500.0,1999-01-01,1.0,1.0
687,-0.05488551,0.039806932,0.035714265,-0.028571425,0.49,-9.0,0.90163183,0.68,0.0,10.203925,1.6486586,490.0,1981-01-01,1.0,1.0
688,0.22349158,-0.05488551,-0.022312388,0.035714265,0.49,-9.0,0.90163183,0.68,0.0,10.234085,1.6486586,490.0,1982-01-01,1.0,1.0
689,-0.20063603,0.22349158,-0.043568462,-0.022312388,0.49,-9.0,0.90163183,0.68,0.0,10.265453,1.6486586,490.0,1983-01-01,1.0,1.0
690,0.03039666,-0.20063603,-0.006507573,-0.043568462,0.49,-9.0,0.90163183,0.68,0.0,10.297622,1.6486586,490.0,1984-01-01,1.0,1.0
691,0.15843524,0.03039666,-0.034934502,-0.006507573,0.49,-9.0,0.90163183,0.68,0.0,10.330225,1.6486586,490.0,1985-01-01,1.0,1.0
692,-0.084380455,0.15843524,0.027149308,-0.034934502,0.49,-9.0,0.90163183,0.68,0.0,10.36303,1.6486586,490.0,1986-01-01,1.0,1.0
693,0.061545853,-0.084380455,0.019823795,0.027149308,0.49,-9.0,0.90163183,0.68,0.0,10.396078,1.6486586,490.0,1987-01-01,1.0,1.0
694,0.1504061,0.061545853,-0.0064794626,0.019823795,0.49,-9.0,0.90163183,0.68,0.0,10.429487,1.6486586,490.0,1988-01-01,1.0,1.0
695,0.026289005,0.1504061,-0.0782609,-0.0064794626,0.49,-9.0,0.90163183,0.68,0.0,10.46296,1.6486586,490.0,1989-01-01,1.0,1.0
696,-0.08893605,0.026289005,-0.09584019,-0.0782609,0.49,-9.0,0.90163183,0.68,0.0,10.496262,1.6486586,490.0,1990-01-01,0.0,0.0
697,-0.103419065,-0.08893605,-0.11269138,-0.09584019,0.49,-8.0,0.90163183,0.68,0.0,10.4790325,1.6486586,490.0,1991-01-01,0.0,0.0
698,-0.15824342,-0.103419065,-0.13383582,-0.11269138,0.49,-8.0,0.90163183,0.68,0.0,10.5097685,1.6486586,490.0,1992-01-01,0.0,0.0
699,0.054055285,-0.15824342,-0.1605368,-0.13383582,0.49,0.0,0.90163183,0.68,0.0,10.59363,1.6486586,490.0,1993-01-01,0.0,0.0
700,-0.015846694,0.054055285,-0.06977158,-0.1605368,0.49,0.0,0.90163183,0.68,0.0,10.625265,1.6486586,490.0,1994-01-01,0.0,0.0
701,0.027675277,-0.015846694,-0.025194105,-0.06977158,0.49,0.0,0.90163183,0.68,0.0,10.657008,1.6486586,490.0,1995-01-01,0.0,0.0
702,-0.021976922,0.027675277,-0.03891232,-0.025194105,0.49,0.0,0.90163183,0.68,0.0,10.688484,1.6486586,490.0,1996-01-01,1.0,0.0
703,-0.118878454,-0.021976922,-0.08517705,-0.03891232,0.49,0.0,0.90163183,0.68,0.0,10.720047,1.6486586,490.0,1997-01-01,1.0,1.0
704,0.0057941726,-0.118878454,-0.0037673465,-0.08517705,0.49,0.0,0.90163183,0.68,0.0,10.751696,1.6486586,490.0,1998-01-01,1.0,1.0
705,-0.058268376,-0.1250654,0.05458294,0.022105293,0.95,-9.0,0.8182164,0.45499998,0.0,8.63888,0.18232156,551.0,1981-01-01,0.0,0.0
706,0.09060223,-0.058268376,-0.082031295,0.05458294,0.95,-9.0,0.8182164,0.45499998,0.0,8.673171,0.18232156,551.0,1982-01-01,0.0,0.0
707,-0.10590325,0.09060223,-0.106383,-0.082031295,0.95,-9.0,0.8182164,0.45499998,0.0,8.708805,0.18232156,551.0,1983-01-01,0.0,0.0
708,0.0639586,-0.10590325,-0.015476134,-0.106383,0.95,-9.0,0.8182164,0.45499998,0.0,8.744966,0.18232156,551.0,1984-01-01,0.0,0.0
709,0.06065291,0.0639586,-0.0229746,-0.015476134,0.95,-9.0,0.8182164,0.45499998,0.0,8.781402,0.18232156,551.0,1985-01-01,0.0,0.0
710,0.07554492,0.06065291,-0.02722774,-0.0229746,0.95,-9.0,0.8182164,0.45499998,0.0,8.817742,0.18232156,551.0,1986-01-01,0.0,0.0
711,-0.2574073,0.07554492,-0.03307891,-0.02722774,0.95,-9.0,0.8182164,0.45499998,0.0,8.853808,0.18232156,551.0,1987-01-01,0.0,0.0
712,0.19598894,-0.2574073,-0.0039473176,-0.03307891,0.95,-9.0,0.8182164,0.45499998,0.0,8.889584,0.18232156,551.0,1988-01-01,0.0,0.0
713,0.14767607,0.19598894,-0.0013210656,-0.0039473176,0.95,-9.0,0.8182164,0.45499998,0.0,8.924922,0.18232156,551.0,1989-01-01,0.0,0.0
714,-0.17837112,0.14767607,-0.088624306,-0.0013210656,0.95,-9.0,0.8182164,0.45499998,0.0,8.959569,0.18232156,551.0,1990-01-01,0.0,0.0
715,0.031313375,-0.17837112,0.014513774,-0.088624306,0.95,-9.0,0.8182164,0.45499998,0.0,8.993427,0.18232156,551.0,1991-01-01,0.0,0.0
716,-0.29442805,0.031313375,-0.045932245,0.014513774,0.95,6.0,0.8182164,0.45499998,0.0,9.026298,0.18232156,551.0,1992-01-01,0.0,0.0
717,0.44534755,-0.29442805,0.037901226,-0.045932245,0.95,6.0,0.8182164,0.45499998,0.0,9.0641575,0.18232156,551.0,1993-01-01,0.0,0.0
718,-0.2709921,0.44534755,-0.11165415,0.037901226,0.95,6.0,0.8182164,0.45499998,0.0,9.047952,0.18232156,551.0,1994-01-01,0.0,0.0
719,4.0604726e-05,-0.2709921,-0.05133714,-0.11165415,0.95,6.0,0.8182164,0.45499998,0.0,9.0757475,0.18232156,551.0,1995-01-01,0.0,0.0
720,0.10975655,4.0604726e-05,0.03955673,-0.05133714,0.95,6.0,0.8182164,0.45499998,0.0,9.102756,0.18232156,551.0,1996-01-01,0.0,0.0
721,0.03166931,0.10975655,0.008051742,0.03955673,0.95,1.0,0.8182164,0.45499998,0.0,9.128523,0.18232156,551.0,1997-01-01,0.0,0.0
722,-0.1590142,0.03166931,-0.041565705,0.008051742,0.95,1.0,0.8182164,0.45499998,0.0,9.153051,0.18232156,551.0,1998-01-01,0.0,0.0
723,0.17025287,-0.1590142,0.0013830108,-0.041565705,0.95,1.0,0.8182164,0.45499998,0.0,9.17634,0.18232156,551.0,1999-01-01,0.0,0.0
724,0.23024864,0.08327725,0.062189095,0.013445305,1.19,5.0,0.54395044,0.50979996,0.0,8.85495,1.3609766,552.0,1981-01-01,0.0,0.0
725,-0.38562056,0.23024864,0.039812647,0.062189095,1.19,5.0,0.54395044,0.50979996,0.0,8.889722,1.3609766,552.0,1982-01-01,0.0,0.0
726,0.014161941,-0.38562056,0.024023984,0.039812647,1.19,5.0,0.54395044,0.50979996,0.0,8.926784,1.3609766,552.0,1983-01-01,0.0,0.0
727,0.10982285,0.014161941,-0.115102604,0.024023984,1.19,1.0,0.54395044,0.50979996,0.0,8.964696,1.3609766,552.0,1984-01-01,0.0,0.0
728,0.37960923,0.10982285,0.007456457,-0.115102604,1.19,1.0,0.54395044,0.50979996,0.0,9.001593,1.3609766,552.0,1985-01-01,0.0,0.0
729,-0.09056277,0.37960923,-0.03124999,0.007456457,1.19,1.0,0.54395044,0.50979996,0.0,9.036701,1.3609766,552.0,1986-01-01,0.0,0.0
730,-0.28459096,-0.09056277,0.022071328,-0.03124999,1.19,1.0,0.54395044,0.50979996,0.0,9.070158,1.3609766,552.0,1987-01-01,0.0,0.0
731,0.39568108,-0.28459096,-0.09717607,0.022071328,1.19,-6.0,0.54395044,0.50979996,0.0,9.102309,1.3609766,552.0,1988-01-01,0.0,0.0
732,-0.09092306,0.39568108,0.078196906,-0.09717607,1.19,-6.0,0.54395044,0.50979996,0.0,9.133027,1.3609766,552.0,1989-01-01,0.0,0.0
733,-0.06477495,-0.09092306,0.008532415,0.078196906,1.19,-6.0,0.54395044,0.50979996,0.0,9.16241,1.3609766,552.0,1990-01-01,0.0,0.0
734,-0.15968333,-0.06477495,0.05583755,0.008532415,1.19,-6.0,0.54395044,0.50979996,0.0,9.190648,1.3609766,552.0,1991-01-01,0.0,0.0
735,-0.17316683,-0.15968333,-0.06891032,0.05583755,1.19,-6.0,0.54395044,0.50979996,0.0,9.218209,1.3609766,552.0,1992-01-01,0.0,0.0
736,0.5465146,-0.17316683,-0.00025657698,-0.06891032,1.19,-6.0,0.54395044,0.50979996,0.0,9.246094,1.3609766,552.0,1993-01-01,0.0,0.0
737,-0.31690204,0.5465146,0.030295882,-0.00025657698,1.19,-6.0,0.54395044,0.50979996,0.0,9.262116,1.3609766,552.0,1994-01-01,0.0,0.0
738,0.061179265,-0.31690204,-0.018779496,0.030295882,1.19,-6.0,0.54395044,0.50979996,0.0,9.285019,1.3609766,552.0,1995-01-01,0.0,0.0
739,0.51364183,0.061179265,0.07848963,-0.018779496,1.19,-6.0,0.54395044,0.50979996,0.0,9.30665,1.3609766,552.0,1996-01-01,0.0,0.0
740,0.04438013,0.51364183,0.008136905,0.07848963,1.19,-6.0,0.54395044,0.50979996,0.0,9.327418,1.3609766,552.0,1997-01-01,0.0,0.0
741,-0.18148221,0.04438013,0.01749436,0.008136905,1.19,-6.0,0.54395044,0.50979996,0.0,9.347324,1.3609766,552.0,1998-01-01,1.0,1.0
742,0.09441991,-0.18148221,-0.017228173,0.01749436,1.19,-6.0,0.54395044,0.50979996,0.0,9.366368,1.3609766,552.0,1999-01-01,1.0,1.0
